Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.3,41.6508,14,-0.1997,0.3437,0.2371,36.8561,-9.8438,116.2119,0.0029,0.085,67.3409,38.74799238,-90.5060196,11.5,13,14,13,11,18,9,19,19,111.29,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5842,59.6,71,26.8,69.63,92.05,9,1,0,48.68,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.4,185.6,0,68,68,3,4,50,-105,-6899,833,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.53,100,101,100,100,100
144.35,42.2296,14,-0.0946,0.333,0.2255,36.612,-4.5948,116.2141,0.0029,0.08,146.2749,38.74799669,-90.50601555,11.5,15,13,12,10,17,10,18,18,110.41,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5953,61.99,71,27.3,69.63,91.76,9,1,0,48.83,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.5,185.5,0,68,68,3,4,50,913,-13838,62,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.43,100,101,100,100,100
144.4,42.4648,14,-0.0121,0.3156,0.1667,36.5702,-0.5793,116.1999,0.0029,0.08,1166.6057,38.7480009,-90.50601155,11.5,15,14,12,10,16,9,19,17,109.53,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5995,63.49,71,27.4,69.63,91.72,9,1,0,48.85,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.6,185.4,0,68,68,3,4,50,813,-6708,-119,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.33,100,101,100,100,100
144.45,43.3179,14,-0.0604,0.3188,0.1553,35.61,-2.8427,116.1963,0.0029,0.08,242.5262,38.7480054,-90.50600753,11.5,14,14,13,10,16,8,19,17,108.66,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6011,63.69,71,27.5,69.63,91.81,9,1,0,48.75,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.7,185.3,0,68,68,3,4,50,616,1645,-248,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.23,100,101,100,100,100
144.5,44.0379,14,-0.1932,0.3248,0.1384,35.7118,-8.9897,116.1957,0.0029,0.08,77.9653,38.74800994,-90.50600334,11.5,15,14,13,11,17,9,19,19,107.78,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6127,63.79,71,27.7,69.63,91.98,9,1,0,48.75,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.8,185.2,0,68,68,3,4,50,1093,1249,-1086,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.13,100,101,100,100,100
144.55,44.5895,14,-0.2093,0.3321,0.1325,36.0548,-9.6291,116.2009,0.0029,0.08,73.6995,38.74801443,-90.50599905,11.5,15,15,13,11,18,9,19,19,106.9,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6257,63.98,71,28.2,69.63,91.64,9,1,0,48.85,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.8,185.1,0,68,68,3,4,50,1628,93,-1985,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.03,100,101,100,100,100
144.6,44.914,14,-0.1187,0.334,0.1178,35.7793,-5.3859,116.1977,0.0029,0.08,132.7218,38.74801905,-90.50599489,11.5,14,15,14,11,18,9,19,19,106.02,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6296,64,71,28.4,69.63,90.79,9,1,0,48.76,-12.4,3,1,3,0,0,0,0.7,0,0.7,0,53.7,184.9,0,68,68,3,4,50,1099,591,-520,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.93,100,101,100,100,100
144.65,45.4766,14,-0.1476,0.3444,0.1356,33.8863,-6.6063,116.1918,0.0029,0.08,109.5588,38.74802388,-90.5059909,11.5,14,15,14,10,18,7,19,18,105.14,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6412,64.09,71,28.7,69.63,90.67,9,1,0,48.5,-12.4,3,1,3,0,0,0,0.8,0,0.7,0,53.6,184.7,0,68,68,3,4,50,478,1234,1151,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.79,100,101,100,100,100
144.7,46.291,14,-0.1696,0.3511,0.0952,33.1987,-7.4993,116.1851,0.0029,0.08,98.2411,38.74802878,-90.50598685,11.5,13,15,14,10,18,8,19,19,104.26,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6501,64.28,71,28.8,69.63,90.28,9,1,0,48.6,-12.4,3,1,3,0,0,0,0.8,0,0.7,0,53.5,184.6,0,68,68,3,4,50,888,1403,2585,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.64,100,101,100,100,100
144.75,46.8339,14,-0.0853,0.341,0.0458,33.4722,-3.7268,116.1725,0.0029,0.08,200.0058,38.74803372,-90.50598271,11.5,13,14,13,10,18,9,18,19,103.38,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6583,64.39,71,29.2,69.63,90.11,9,1,0,49.04,-12.4,3,1,3,0,0,0,0.8,0,0.7,0,53.4,184.4,0,68,68,3,4,50,1388,1532,3999,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.53,100,101,100,100,100
144.8,47.5382,14,0.0305,0.3425,0.0043,34.1862,1.3116,116.1646,0.0029,0.08,576.8699,38.74803858,-90.50597846,11.5,14,15,13,10,19,10,19,19,102.5,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6637,64.4,71,29.4,69.63,89.62,9,1,0,48.92,-12.4,3,1,3,0,0,0,0.8,0,0.7,0,53.3,184.2,0,68,68,3,4,50,1968,596,1038,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.43,100,101,100,100,100
144.85,48.2357,14,0.0668,0.3517,-0.0357,34.59,2.8347,116.1611,0.0029,0.08,270.8215,38.74804362,-90.50597393,11.5,14,15,12,11,19,9,19,18,101.62,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6776,64.49,73,29.7,69.63,89.52,9,1,0,48.28,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,53.2,184,0,68,68,3,4,50,2556,-433,-2304,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.33,100,101,100,100,100
144.9,48.7837,14,0.123,0.3528,-0.0176,34.9019,5.158,116.1585,0.0029,0.08,150.5268,38.74804861,-90.50596945,11.5,14,15,13,12,18,8,19,17,100.74,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6871,64.59,73,30,69.63,89.75,9,1,0,48.14,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,53.1,183.8,0,68,68,3,4,50,2745,-515,1567,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.23,100,101,100,100,100
144.95,49.2698,13,0.1339,0.3829,-0.0254,34.6459,5.5462,116.1594,0.0029,0.08,141.3857,38.74805374,-90.50596497,11.5,14,15,13,11,18,9,19,17,99.86,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6976,64.51,74,30.3,69.63,88.89,9,1,0,48.47,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,53,183.7,0,68,68,3,4,50,2899,-515,6065,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.13,100,101.11,100,100,100
145,50.0627,14,0.19,0.3977,-0.0413,34.0498,7.7625,116.1619,0.0029,0.08,102.6437,38.74805904,-90.50596043,11.5,14,14,13,11,18,8,19,17,98.98,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7017,64.59,75,30.4,69.63,89.12,9,1,0,48.9,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,52.9,183.5,0,68,68,3,4,50,3553,-278,4770,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.03,100,101.26,100,100,100
145.05,50.7077,14,0.2556,0.3776,-0.0394,35.2618,10.2927,116.1501,0.0029,0.08,78.4087,38.74806418,-90.50595567,11.5,14,12,14,10,17,7,19,18,98.11,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7355,64.51,75,31.4,69.63,89.3,9,1,0,49.42,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,52.9,183.3,0,68,68,3,4,50,4250,-21,2971,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.93,100,101.3,100,100,100
145.1,51.2449,14,0.2535,0.366,-0.0574,37.1033,10.083,116.1492,0.0029,0.08,80.8878,38.74806929,-90.50595061,11.5,14,14,12,10,18,7,18,18,97.23,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7167,64.41,75,31,69.63,89.78,9,1,0,49.45,-12.4,3,1,3,0,0,0,0.9,0,0.8,0,52.8,183.1,0,68,68,3,4,50,4239,-473,1526,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.83,100,101.3,100,100,100
145.15,52.0886,14,0.1744,0.355,-0.0513,36.6126,6.8508,116.1517,0.0029,0.08,121.0098,38.74807456,-90.50594556,11.5,14,15,13,11,19,8,18,18,96.35,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7323,64.12,75,31.4,69.63,89.78,9,1,0,49.01,-12.4,3,1,3,0,0,0,0.9,0,0.8,0,52.7,182.9,0,68,68,3,4,50,4167,-988,112,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.73,100,101.3,100,100,100
145.2,52.9799,14,0.153,0.3627,-0.0461,35.7298,5.9332,116.152,0.0029,0.08,142.1157,38.74808002,-90.50594068,11.5,14,15,14,11,19,10,19,18,95.47,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7430,64.01,75,31.7,69.63,88.8,9,1,0,49.18,-12.4,3,1,3,0,0,0,0.9,0,0.8,0,52.6,182.8,0,68,68,3,4,50,2190,-556,-1183,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.63,100,101.3,100,100,100
145.25,53.4634,14,0.1785,0.3663,-0.0442,36.6709,6.8422,116.1463,0.0029,0.08,124.3599,38.74808537,-90.5059354,11.5,15,15,13,10,18,9,20,17,94.59,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7409,63.91,75,31.7,69.63,89.72,9,1,0,49.9,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.5,182.6,0,68,68,3,4,50,48,-41,-2468,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.53,100,101.3,100,100,100
145.3,53.9137,14,0.1687,0.3997,-0.0539,37.5603,6.3883,116.1412,0.0029,0.08,134.317,38.74809066,-90.50593006,11.5,14,14,13,10,18,9,19,18,93.71,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7495,63.72,75,31.8,69.63,88.82,9,1,0,49.95,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.4,182.4,0,68,68,3,4,50,-125,-237,-3517,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.43,100,101.3,100,100,100
145.35,54.5053,14,0.1791,0.4093,-0.0531,38.1456,6.6895,116.1455,0.0029,0.08,129.6775,38.74809606,-90.50592463,11.5,14,14,13,10,19,9,19,19,92.83,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7669,63.61,76,32.3,69.63,89.44,8,1,0,49.38,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.3,182.2,0,68,68,3,4,50,-127,-494,-4545,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3,100,101.3,100,100,100
145.4,54.9582,14,0.2551,0.3391,-0.0887,38.986,9.403,116.1427,0.0029,0.08,93.0221,38.74810145,-90.50591909,11.5,14,14,13,10,19,9,19,18,91.95,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7657,63.42,75,32.2,69.63,89.9,8,1,0,48.89,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.2,182,0,68,68,3,4,50,701,-3707,220,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,100,101.3,100,100,100
145.45,55.5705,14,0.3447,0.2218,-0.0921,38.6627,12.5784,116.1375,0.0029,0.08,70.3135,38.74810689,-90.50591344,11.5,14,14,13,11,19,9,19,18,90.28,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7713,62.11,68,32.4,69.63,89.35,8,1,0,48.46,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.1,181.9,0,68,68,3,4,50,1601,-7176,5489,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.5,56.1334,14,0.3786,0.1438,-0.0792,38.5275,13.7222,116.1378,0.0029,0.08,65.1058,38.74811246,-90.50590784,11.4,15,14,14,12,19,9,19,18,88.28,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7872,49.12,68,32.7,69.63,85.52,9,1,0,48.01,-12.39,3,1,3,0,0,0,0.9,0,0.9,0,52,181.7,0,68,68,3,4,50,-3697,-5681,-3074,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.55,56.4676,14,0.4667,0.0696,-0.0652,39.613,16.8451,116.145,0.0029,0.08,53.3513,38.74811789,-90.50590198,11.4,15,13,13,10,19,9,19,18,86.27,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7569,10.83,64,32.2,69.63,65.99,8,1,0,47.55,-12.38,3,1,3,0,0,0,0.9,0,0.9,0,52,181.6,0,68,68,3,4,50,-9533,-3753,-12841,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.6,56.8607,14,0.5524,-0.0079,-0.053,40.913,19.8983,116.1497,0.0029,0.08,45.4795,38.74812323,-90.50589589,11.4,15,14,13,9,19,9,19,18,84.27,14.6,12.5,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7019,5.3,57,30.7,69.63,49.76,8,1,0,47.51,-12.38,3,1,3,0,0,0,0.9,0,0.9,0,51.9,181.6,0,68,68,3,4,50,-8733,-1943,-8302,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.65,56.2832,14,0.5149,-0.1129,-0.0622,42.4253,18.5645,116.1426,0.0029,0.08,48.252,38.74812822,-90.50588983,11.4,15,14,12,9,19,9,19,18,82.27,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6626,5.1,54,29.5,69.63,43.26,9,1,0,47.88,-12.38,3,1,3,0,0,0,0.9,0,0.9,0,51.8,181.6,0,68,68,3,4,50,-7355,-144,-2520,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.7,55.2854,14,0.5355,-0.2296,-0.0654,44.069,19.3884,116.144,0.0029,0.08,45.3826,38.74813309,-90.5058836,11.4,15,13,13,10,17,10,19,18,80.26,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6245,5.01,53,28.4,69.63,42.56,10,1,0,48.1,-12.38,3,1,3,0,0,0,0.9,0,0.8,0,51.7,181.6,0,68,68,3,4,50,-8481,709,308,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.75,54.2731,14,0.6513,-0.3386,-0.0802,45.5384,23.7669,116.143,0.0029,0.08,36.344,38.74813772,-90.50587736,11.4,15,13,13,10,18,9,19,18,78.26,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5775,5,52,27.1,69.63,44.42,9,1,0,48.18,-12.39,3,1,3,0,0,0,0.9,0,0.8,0,51.6,181.6,0,68,68,3,4,50,-9825,1480,2878,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.8,53.8096,14,0.6988,-0.4062,-0.0731,45.5613,25.7807,116.1382,0.0029,0.08,33.2189,38.74814237,-90.5058713,11.4,14,14,14,10,18,9,19,18,76.25,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5286,5,51,25.7,69.63,45.88,9,1,0,48.34,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,51.5,181.6,0,68,68,3,4,50,-9424,833,2020,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.85,53.8854,14,0.6647,-0.4199,-0.0964,45.4246,24.8553,116.1349,0.0029,0.08,34.5043,38.74814704,-90.50586512,11.4,14,14,14,11,18,9,20,17,74.25,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4864,5,50,24.9,69.63,47.03,9,1,0,48.57,-12.4,3,1,3,0,0,0,0.9,0,0.8,0,51.4,181.6,0,68,68,3,4,50,-8871,62,864,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.9,53.2307,14,0.6126,-0.3908,-0.0678,46.9932,23.2202,116.1408,0.0029,0.08,36.4852,38.74815153,-90.50585876,11.4,13,13,14,11,18,9,19,17,72.24,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4429,5,48,24.1,69.63,49.25,9,1,0,48.63,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,51.3,181.6,0,68,68,3,4,50,-8350,-237,1835,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
145.95,52.1893,13,0.4958,-0.3361,-0.0818,49.2002,19.0381,116.1409,0.0029,0.08,43.6294,38.74815563,-90.5058525,11.4,13,13,14,11,18,9,19,17,70.24,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4077,5,46,23,69.63,53.41,9,1,0,48.54,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,51.2,181.6,0,68,68,3,4,50,-7831,-494,2991,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
146,51.3339,14,0.4464,-0.275,-0.0904,50.993,17.3432,116.1291,0.0029,0.08,47.1082,38.74815961,-90.50584587,11.4,14,13,12,8,19,9,19,17,68.23,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3703,5,44,22,69.63,58.36,9,1,0,48.45,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,51.1,181.6,0,68,68,3,4,50,-7602,-278,4030,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
146.05,50.8532,14,0.5516,-0.1976,-0.0775,51.8017,21.6325,116.1339,0.0029,0.0828,37.4138,38.74816347,-90.50583954,11.3,14,13,12,9,19,9,19,17,66.23,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3282,5,44,20.7,69.63,63.1,9,1,0,48.37,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,51.1,181.6,0,68,68,3,4,50,-7398,-21,5058,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
146.1,50.9051,14,0.6917,-0.1403,-0.055,52.3771,27.3035,116.1422,0.0029,0.09,29.6731,38.74816731,-90.50583303,11.3,14,14,13,10,19,9,19,18,64.22,14.6,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,2973,5,42,19.9,69.63,67.84,9,1,0,48.27,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,51,181.6,0,68,68,3,4,50,-6840,-235,4321,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,101.3,100,100,100
